spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence,cluster
6400,3200,8000,17600,1,0,1,0.3636363636363636,0.1818181818181818,0.4545454545454545,4,4,3,4,0,"[""1009965641"", ""3294954488"", ""3862866912"", ""393974127"", ""334300056"", ""630839635"", ""2951612397""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
9600,6400,1600,17600,1,1,0,0.5454545454545454,0.3636363636363636,0.0909090909090909,4,3,3,4,0,"[""709540378"", ""4053935515"", ""1770441818"", ""395867183"", ""334300056"", ""1414025773"", ""380806748""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
10400,8000,8800,27200,1,1,1,0.3823529411764705,0.2941176470588235,0.3235294117647059,4,3,3,4,0,"[""2010028405"", ""1770441818"", ""2064029594"", ""3884003354"", ""3731635960"", ""334300056"", ""1235347618"", ""754480263"", ""2061878743"", ""1193964439"", ""380806748""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
3200,3200,14400,20800,0,0,1,0.1538461538461538,0.1538461538461538,0.6923076923076923,4,4,3,3,0,"[""2064029594"", ""393974127"", ""334300056"", ""3261353684"", ""619484391"", ""2951612397"", ""3005970438""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
8000,9600,6400,24000,1,1,1,0.3333333333333333,0.4,0.2666666666666666,3,3,3,4,0,"[""3791587546"", ""2678489038"", ""395867183"", ""3074274290"", ""3970837787"", ""2163598980"", ""3585132399"", ""630839635""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
3200,5600,9600,18400,0,1,1,0.1739130434782608,0.3043478260869565,0.5217391304347826,3,3,3,4,0,"[""2010028405"", ""1009965641"", ""2064029594"", ""2603935618"", ""3585132399"", ""1710079648"", ""3261353684"", ""3005970438""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
12800,4000,3200,20000,1,0,0,0.64,0.2,0.16,4,4,3,4,1,"[""2064029594"", ""3884003354"", ""3077079169"", ""3791587546"", ""2010028405"", ""1672893796"", ""3585132399"", ""2717651715""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
6400,7200,6400,20000,1,1,1,0.32,0.36,0.32,4,4,3,4,1,"[""690458959"", ""2678489038"", ""3585132399"", ""334300056"", ""4139877411"", ""630839635""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
6400,5600,1600,13600,1,1,0,0.4705882352941176,0.4117647058823529,0.1176470588235294,4,4,4,4,0,"[""2152872419"", ""3791587546"", ""3633614685"", ""4139877411"", ""1414025773"", ""3399065363"", ""2081037738""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
2400,3200,11200,16800,0,0,1,0.1428571428571428,0.1904761904761904,0.6666666666666666,4,4,4,4,0,"[""2064029594"", ""2010028405"", ""3633614685"", ""3074274290"", ""3399065363"", ""3261353684"", ""630839635"", ""380806748""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
10400,2400,12000,24800,1,0,1,0.4193548387096774,0.0967741935483871,0.4838709677419355,4,4,3,4,0,"[""3791587546"", ""3077079169"", ""1932939246"", ""4053935515"", ""3633614685"", ""1644605047"", ""968099481"", ""630839635"", ""3261353684"", ""1813726886""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
5600,3200,14400,23200,1,0,1,0.2413793103448276,0.1379310344827586,0.6206896551724138,4,3,3,4,0,"[""3077079169"", ""2064029594"", ""4053935515"", ""3074274290"", ""2603935618"", ""3261353684"", ""2717651715"", ""630839635"", ""2951612397""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
4000,3200,1600,8800,0,0,0,0.4545454545454545,0.3636363636363636,0.1818181818181818,4,3,4,4,0,"[""2152872419"", ""3077079169"", ""334300056"", ""2951612397""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
5600,4800,20800,31200,1,1,1,0.1794871794871795,0.1538461538461538,0.6666666666666666,4,4,4,4,1,"[""2010028405"", ""1770441818"", ""4053935515"", ""865958998"", ""4204808176"", ""4139877411"", ""915014646"", ""2951612397"", ""630839635"", ""3812615317""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
8000,8000,20000,36000,1,1,1,0.2222222222222222,0.2222222222222222,0.5555555555555556,4,4,4,4,1,"[""393974127"", ""3884003354"", ""334300056"", ""1414025773"", ""876563814"", ""754480263"", ""3005970438"", ""2617435668"", ""343572757""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
