spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence,cluster
8800,1600,14400,24800,1,0,1,0.3548387096774194,0.064516129032258,0.5806451612903226,4,4,4,4,0,"[""1763073141"", ""1009965641"", ""3403085434"", ""2407033488"", ""811521119"", ""4204808176"", ""4139877411"", ""3005970438"", ""380806748"", ""3919289022""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",0
7200,16000,800,24000,1,1,0,0.3,0.6666666666666666,0.0333333333333333,4,4,4,4,0,"[""2108215830"", ""709540378"", ""3077079169"", ""1427630806"", ""951866250"", ""3970837787"", ""1235347618"", ""3776945997""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",4
12800,800,6400,20000,1,0,1,0.64,0.04,0.32,4,4,4,4,1,"[""365620721"", ""668299740"", ""2108215830"", ""2407033488"", ""1009965641"", ""4139877411"", ""3005970438""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",0
3200,17600,17600,38400,0,1,1,0.0833333333333333,0.4583333333333333,0.4583333333333333,4,4,3,4,0,"[""2407033488"", ""2356412290"", ""334300056"", ""1250307611"", ""951866250"", ""2603935618"", ""2717651715"", ""2081037738"", ""3005970438"", ""493591231""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",5
2400,800,9600,12800,0,0,1,0.1875,0.0625,0.75,3,4,4,4,1,"[""1009965641"", ""2407033488"", ""4139877411"", ""380806748"", ""2081037738"", ""343572757""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",5
7200,8800,7200,23200,1,1,1,0.3103448275862069,0.3793103448275862,0.3103448275862069,4,4,3,4,1,"[""2407033488"", ""1009965641"", ""709540378"", ""4104549924"", ""3970837787"", ""3357231760"", ""2829638276"", ""493591231"", ""3776945997""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",1
6400,4800,12800,24000,1,1,1,0.2666666666666666,0.2,0.5333333333333333,4,4,4,4,0,"[""2356412290"", ""2108215830"", ""3403085434"", ""1047818222"", ""2603935618"", ""2447176615"", ""493591231"", ""787198704"", ""1150006784"", ""2081037738""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",1
3200,6400,2400,12000,0,1,0,0.2666666666666666,0.5333333333333333,0.2,4,4,4,4,1,"[""1548066885"", ""1009965641"", ""2356412290"", ""334300056"", ""2566692615"", ""2603935618"", ""754480263"", ""1925087134""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",4
6400,6400,10400,23200,1,1,1,0.2758620689655172,0.2758620689655172,0.4482758620689655,4,3,2,4,0,"[""2108215830"", ""1009965641"", ""2407033488"", ""2010028405"", ""2566692615"", ""3270001687"", ""2447176615"", ""2717651715"", ""3261353684"", ""3776945997"", ""1193964439""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",1
8800,1600,1600,12000,1,0,0,0.7333333333333333,0.1333333333333333,0.1333333333333333,4,4,3,4,1,"[""2407033488"", ""1009965641"", ""2095565695"", ""709540378"", ""3970837787"", ""380806748""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",2
4800,2400,9600,16800,1,0,1,0.2857142857142857,0.1428571428571428,0.5714285714285714,4,3,4,4,1,"[""1009965641"", ""2407033488"", ""381961617"", ""3077079169"", ""4139877411"", ""2447176615"", ""2081037738"", ""493591231"", ""1102081447""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",0
3200,2400,3200,8800,0,0,0,0.3636363636363636,0.2727272727272727,0.3636363636363636,4,4,4,4,1,"[""4104549924"", ""2407033488"", ""3399065363"", ""2447176615"", ""2081037738"", ""7409189""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",5
8800,8800,6400,24000,1,1,1,0.3666666666666666,0.3666666666666666,0.2666666666666666,4,4,4,4,1,"[""1009965641"", ""2407033488"", ""4104549924"", ""2108215830"", ""3403085434"", ""4139877411"", ""951866250"", ""2603935618"", ""380806748"", ""2951612397"", ""1102081447"", ""1150006784""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",1
3200,4000,1600,8800,0,0,0,0.3636363636363636,0.4545454545454545,0.1818181818181818,4,3,4,4,1,"[""1009965641"", ""3403085434"", ""668299740"", ""1672893796"", ""2603935618"", ""3074274290"", ""1150006784""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",4
6400,1600,5600,13600,1,0,1,0.4705882352941176,0.1176470588235294,0.4117647058823529,4,4,4,4,1,"[""2407033488"", ""2108215830"", ""1763073141"", ""3970837787"", ""1102081447"", ""1193964439"", ""968099481""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",0
3200,4000,12000,19200,0,0,1,0.1666666666666666,0.2083333333333333,0.625,4,4,4,4,0,"[""2064029594"", ""2407033488"", ""2603935618"", ""4139877411"", ""3074274290"", ""3005970438"", ""968099481"", ""1150006784"", ""1193964439""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",5
4800,3200,2400,10400,1,0,0,0.4615384615384615,0.3076923076923077,0.2307692307692307,4,3,1,4,1,"[""3403085434"", ""2108215830"", ""1047818222"", ""2447176615"", ""7409189"", ""3776945997""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",2
4000,8800,800,13600,0,1,0,0.2941176470588235,0.6470588235294118,0.0588235294117647,4,4,4,4,0,"[""1009965641"", ""2108215830"", ""1644605047"", ""3399065363"", ""3357231760"", ""3776945997""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",4
16000,2400,3200,21600,1,0,0,0.7407407407407407,0.1111111111111111,0.1481481481481481,4,4,3,4,0,"[""2407033488"", ""3331811235"", ""3791587546"", ""2739107182"", ""710436191"", ""3399065363"", ""2566692615"", ""2081037738"", ""3776945997"", ""754480263""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",2
6400,4000,8000,18400,1,0,1,0.3478260869565217,0.217391304347826,0.4347826086956521,4,3,4,1,0,"[""2407033488"", ""1009965641"", ""811521119"", ""668299740"", ""2603935618"", ""4139877411"", ""3970837787"", ""1102081447"", ""2971868509"", ""380806748"", ""1193964439""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",0
3200,7200,3200,13600,0,1,0,0.2352941176470588,0.5294117647058824,0.2352941176470588,4,4,4,4,1,"[""2407033488"", ""668299740"", ""1009965641"", ""334300056"", ""876563814"", ""3399065363"", ""3970837787"", ""2717651715""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",4
14400,6400,8800,29600,1,1,1,0.4864864864864865,0.2162162162162162,0.2972972972972973,4,2,4,4,0,"[""668299740"", ""1009965641"", ""2108215830"", ""2463960640"", ""365620721"", ""3399065363"", ""334300056"", ""2447176615"", ""4139877411"", ""2081037738"", ""754480263"", ""3005970438""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",1
13600,5600,11200,30400,1,1,1,0.4473684210526316,0.1842105263157894,0.3684210526315789,4,3,4,4,1,"[""1009965641"", ""2108215830"", ""1414319208"", ""2739107182"", ""811521119"", ""499683006"", ""2447176615"", ""3399065363"", ""3970837787"", ""787198704"", ""1102081447"", ""493591231""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",1
14400,6400,3200,24000,1,1,0,0.6,0.2666666666666666,0.1333333333333333,4,3,4,4,1,"[""4104549924"", ""2407033488"", ""2108215830"", ""1396247347"", ""3403085434"", ""951866250"", ""1102081447"", ""380806748""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",4
6400,800,10400,17600,1,0,1,0.3636363636363636,0.0454545454545454,0.5909090909090909,4,4,4,4,0,"[""1763073141"", ""2108215830"", ""1009965641"", ""1548066885"", ""4139877411"", ""1193964439"", ""787198704"", ""3261353684"", ""754480263""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",0
10400,800,3200,14400,1,0,0,0.7222222222222222,0.0555555555555555,0.2222222222222222,4,3,4,4,1,"[""3403085434"", ""2108215830"", ""2407033488"", ""1009965641"", ""811521119"", ""4139877411"", ""787198704""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",2
5600,4000,4800,14400,1,0,1,0.3888888888888889,0.2777777777777778,0.3333333333333333,4,4,4,4,0,"[""2407033488"", ""1548066885"", ""1932939246"", ""4139877411"", ""3399065363"", ""3970837787"", ""2829638276"", ""1254091416"", ""380806748""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",0
6400,7200,3200,16800,1,1,0,0.3809523809523809,0.4285714285714285,0.1904761904761904,4,4,4,4,1,"[""3696726732"", ""2108215830"", ""334300056"", ""4139877411"", ""876563814"", ""1644605047"", ""380806748"", ""1150006784""]","[1725685134, 2142734020, 3133377790, 3133377790, 3133377790, 3503044146, 3503044146, 3503044146, 3503044146, 1725685134, 1725685134, 1725685134, 3133377790, 2142734020, 2142734020, 2142734020]",4
