spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence,cluster
4000,16800,14400,35200,0,1,1,0.1136363636363636,0.4772727272727273,0.4090909090909091,4,1,3,4,0,"[""2010028405"", ""4053935515"", ""3270001687"", ""1250307611"", ""4139877411"", ""3357231760"", ""677738769"", ""1150006784"", ""915014646""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",4
9600,8000,8800,26400,1,1,1,0.3636363636363636,0.303030303030303,0.3333333333333333,4,4,4,3,0,"[""2010028405"", ""4053935515"", ""1763073141"", ""709540378"", ""3077079169"", ""3357231760"", ""2566692615"", ""3776945997"", ""3577481646"", ""2951612397""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
8800,7200,9600,25600,1,1,1,0.34375,0.28125,0.375,4,4,4,3,0,"[""1009965641"", ""1763073141"", ""2226497419"", ""3357231760"", ""4139877411"", ""915014646"", ""1193964439""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
5600,12000,4000,21600,1,1,0,0.2592592592592592,0.5555555555555556,0.1851851851851851,3,4,4,4,0,"[""1763073141"", ""2010028405"", ""4053935515"", ""3399065363"", ""3270001687"", ""2447176615"", ""3357231760"", ""968099481"", ""787198704""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",3
8000,3200,4800,16000,1,0,1,0.5,0.2,0.3,4,4,4,4,0,"[""1763073141"", ""395867183"", ""4053935515"", ""2064029594"", ""3270001687"", ""1193964439"", ""1813726886""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
10400,9600,5600,25600,1,1,1,0.40625,0.375,0.21875,4,4,4,3,1,"[""1763073141"", ""2064029594"", ""2010028405"", ""4053935515"", ""2095565695"", ""3074274290"", ""2447176615"", ""951866250"", ""1150006784"", ""754480263"", ""3261353684""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
10400,800,7200,18400,1,0,1,0.5652173913043478,0.0434782608695652,0.391304347826087,4,4,4,4,1,"[""1763073141"", ""2064029594"", ""2010028405"", ""4053935515"", ""2108215830"", ""2829638276"", ""754480263"", ""343572757""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
9600,3200,8000,20800,1,0,1,0.4615384615384615,0.1538461538461538,0.3846153846153846,4,4,4,4,1,"[""3791587546"", ""2010028405"", ""1763073141"", ""4053935515"", ""1009965641"", ""3270001687"", ""915014646"", ""380806748""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
5600,8800,10400,24800,1,1,1,0.2258064516129032,0.3548387096774194,0.4193548387096774,4,4,4,3,0,"[""4053935515"", ""3077079169"", ""1763073141"", ""4139877411"", ""3399065363"", ""3357231760"", ""2829638276"", ""395944548"", ""3776945997"", ""1152158042""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
5600,6400,7200,19200,1,1,1,0.2916666666666667,0.3333333333333333,0.375,4,4,4,4,0,"[""1763073141"", ""2010028405"", ""4053935515"", ""3357231760"", ""1150006784"", ""2121044373"", ""1998374645"", ""380806748""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
9600,1600,7200,18400,1,0,1,0.5217391304347826,0.0869565217391304,0.391304347826087,4,4,4,4,0,"[""2010028405"", ""1763073141"", ""1414319208"", ""1009965641"", ""4053935515"", ""3074274290"", ""1998374645"", ""343572757""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
4800,7200,4800,16800,1,1,1,0.2857142857142857,0.4285714285714285,0.2857142857142857,4,3,4,3,1,"[""2010028405"", ""4053935515"", ""1009965641"", ""3028234315"", ""4139877411"", ""1925087134"", ""1193964439""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
9600,6400,800,16800,1,1,0,0.5714285714285714,0.3809523809523809,0.0476190476190476,4,4,1,3,0,"[""2010028405"", ""709540378"", ""4053935515"", ""1009965641"", ""1763073141"", ""1378931225"", ""3270001687"", ""2462046703""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",3
8000,1600,6400,16000,1,0,1,0.5,0.1,0.4,4,4,4,3,0,"[""4053935515"", ""1763073141"", ""1798666702"", ""3074274290"", ""915014646""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
5600,11200,7200,24000,1,1,1,0.2333333333333333,0.4666666666666667,0.3,4,4,4,4,0,"[""1763073141"", ""4053935515"", ""2010028405"", ""2163598980"", ""4139877411"", ""1672893796"", ""951866250"", ""3776945997"", ""3577481646""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
5600,3200,7200,16000,1,0,1,0.35,0.2,0.45,4,3,4,4,0,"[""4053935515"", ""2010028405"", ""1763073141"", ""3270001687"", ""968099481"", ""380806748"", ""2951612397"", ""787198704""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
9600,1600,12000,23200,1,0,1,0.4137931034482758,0.0689655172413793,0.5172413793103449,4,4,4,3,1,"[""1763073141"", ""4053935515"", ""2010028405"", ""3294954488"", ""1009965641"", ""2447176615"", ""3776945997"", ""1193964439"", ""677738769"", ""7409189""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
9600,7200,1600,18400,1,1,0,0.5217391304347826,0.391304347826087,0.0869565217391304,4,4,4,4,0,"[""1763073141"", ""2108215830"", ""2010028405"", ""3077079169"", ""4053935515"", ""3399065363"", ""3357231760"", ""2951612397""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",3
5600,6400,10400,22400,1,1,1,0.25,0.2857142857142857,0.4642857142857143,2,4,4,4,0,"[""4053935515"", ""2010028405"", ""1763073141"", ""3028234315"", ""3776945997"", ""787198704"", ""343572757""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",0
6400,800,8000,15200,1,0,1,0.4210526315789473,0.0526315789473684,0.5263157894736842,4,4,4,4,0,"[""2010028405"", ""1548066885"", ""1763073141"", ""4053935515"", ""4139877411"", ""3144988365"", ""1193964439"", ""2951612397""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
7200,800,8800,16800,1,0,1,0.4285714285714285,0.0476190476190476,0.5238095238095238,4,4,4,4,0,"[""4053935515"", ""1763073141"", ""2010028405"", ""2064029594"", ""3399065363"", ""1150006784"", ""968099481"", ""2121044373"", ""3261353684""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
8800,2400,10400,21600,1,0,1,0.4074074074074074,0.1111111111111111,0.4814814814814814,4,4,4,4,0,"[""1763073141"", ""4053935515"", ""1009965641"", ""709540378"", ""1644605047"", ""3399065363"", ""787198704"", ""677738769"", ""3776945997""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
4800,2400,8000,15200,1,0,1,0.3157894736842105,0.1578947368421052,0.5263157894736842,4,2,3,3,1,"[""1763073141"", ""709540378"", ""1047818222"", ""1672893796"", ""1998374645"", ""2717651715"", ""968099481"", ""787198704""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",4
6400,4800,1600,12800,1,1,0,0.5,0.375,0.125,4,4,4,3,0,"[""4053935515"", ""709540378"", ""2163598980"", ""3074274290"", ""1150006784""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",3
1600,2400,6400,10400,0,0,1,0.1538461538461538,0.2307692307692307,0.6153846153846154,4,4,4,4,0,"[""2010028405"", ""1342610602"", ""3399065363"", ""1047818222"", ""619484391"", ""3261353684""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
8000,9600,4800,22400,1,1,1,0.3571428571428571,0.4285714285714285,0.2142857142857142,4,4,4,3,1,"[""4053935515"", ""2010028405"", ""1009965641"", ""1763073141"", ""3403085434"", ""2603935618"", ""3270001687"", ""2163598980"", ""1644605047"", ""1193964439"", ""1150006784""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
5600,2400,9600,17600,1,0,1,0.3181818181818182,0.1363636363636363,0.5454545454545454,4,4,4,4,1,"[""2010028405"", ""1763073141"", ""4053935515"", ""2447176615"", ""4139877411"", ""1193964439"", ""787198704"", ""3261353684""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
8000,5600,5600,19200,1,1,1,0.4166666666666667,0.2916666666666667,0.2916666666666667,4,4,4,4,0,"[""4053935515"", ""2010028405"", ""1763073141"", ""3977876567"", ""1009965641"", ""3399065363"", ""1644605047"", ""3270001687"", ""380806748"", ""2717651715"", ""3776945997""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
8000,6400,5600,20000,1,1,1,0.4,0.32,0.28,4,3,4,3,0,"[""4053935515"", ""2010028405"", ""1763073141"", ""1009965641"", ""2356412290"", ""1672893796"", ""3074274290"", ""2829638276"", ""3270001687"", ""2971868509"", ""1193964439"", ""1998374645""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
8000,1600,11200,20800,1,0,1,0.3846153846153846,0.0769230769230769,0.5384615384615384,4,4,4,4,0,"[""1763073141"", ""1009965641"", ""2064029594"", ""2010028405"", ""4053935515"", ""2566692615"", ""3577481646"", ""2951612397"", ""787198704""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
6400,8000,6400,20800,1,1,1,0.3076923076923077,0.3846153846153846,0.3076923076923077,3,4,4,4,1,"[""1763073141"", ""4053935515"", ""2010028405"", ""1009965641"", ""3357231760"", ""3074274290"", ""2951612397"", ""1193964439"", ""968099481"", ""3776945997""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",1
10400,3200,3200,16800,1,0,0,0.6190476190476191,0.1904761904761904,0.1904761904761904,4,4,3,3,0,"[""4053935515"", ""1763073141"", ""2010028405"", ""2064029594"", ""2108215830"", ""2829638276"", ""3399065363"", ""2447176615"", ""1193964439""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",3
4000,4000,10400,18400,0,0,1,0.217391304347826,0.217391304347826,0.5652173913043478,4,4,4,3,0,"[""4053935515"", ""1009965641"", ""4204808176"", ""3585132399"", ""3261353684"", ""677738769"", ""3776945997""]","[3760705623, 3760705623, 492030745, 2031714424, 3760705623, 249410288, 3760705623, 2031714424, 2031714424, 2031714424, 492030745, 492030745, 492030745, 249410288, 249410288, 249410288]",5
