spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence,cluster
3200,5600,3200,12000,0,1,0,0.2666666666666666,0.4666666666666667,0.2666666666666666,4,3,2,4,1,"[""3331811235"", ""395867183"", ""3585132399"", ""4139877411"", ""499683006"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
9600,12800,12000,34400,1,1,1,0.2790697674418604,0.3720930232558139,0.3488372093023256,4,1,3,4,1,"[""2064029594"", ""395867183"", ""365620721"", ""951866250"", ""334300056"", ""3970837787"", ""3074274290"", ""1998374645"", ""380806748"", ""3261353684"", ""2519598785""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
6400,1600,4000,12000,1,0,0,0.5333333333333333,0.1333333333333333,0.3333333333333333,4,4,4,4,1,"[""395867183"", ""4104549924"", ""1763073141"", ""2064029594"", ""3970837787"", ""3776945997"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
6400,3200,10400,20000,1,0,1,0.32,0.16,0.52,3,3,1,4,1,"[""2064029594"", ""2152872419"", ""395867183"", ""334300056"", ""3776945997"", ""2121044373"", ""2519598785""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
8800,8000,10400,27200,1,1,1,0.3235294117647059,0.2941176470588235,0.3823529411764705,4,4,4,4,1,"[""3077079169"", ""365620721"", ""395867183"", ""3970837787"", ""951866250"", ""1998374645"", ""2121044373"", ""3261353684"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
14400,4000,16000,34400,1,0,1,0.4186046511627907,0.1162790697674418,0.4651162790697674,4,4,4,4,1,"[""2226497419"", ""3791587546"", ""1932939246"", ""668299740"", ""3077079169"", ""4139877411"", ""334300056"", ""2121044373"", ""343572757"", ""3261353684"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
3200,3200,8000,14400,0,0,1,0.2222222222222222,0.2222222222222222,0.5555555555555556,4,4,4,4,1,"[""4104549924"", ""395867183"", ""334300056"", ""343572757"", ""7409189""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
4800,1600,13600,20000,1,0,1,0.24,0.08,0.68,4,4,4,4,1,"[""395867183"", ""2152872419"", ""3970837787"", ""787198704"", ""1998374645"", ""3577481646"", ""3261353684""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
5600,8800,2400,16800,1,1,0,0.3333333333333333,0.5238095238095238,0.1428571428571428,3,4,4,4,1,"[""395867183"", ""668299740"", ""2739107182"", ""334300056"", ""1414025773"", ""3074274290"", ""4139877411"", ""7409189"", ""3776945997""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
13600,6400,16000,36000,1,1,1,0.3777777777777777,0.1777777777777777,0.4444444444444444,3,4,2,4,1,"[""4104549924"", ""3077079169"", ""2226497419"", ""2152872419"", ""395867183"", ""3074274290"", ""2829638276"", ""4139877411"", ""2163598980"", ""2121044373"", ""787198704"", ""343572757"", ""1292979587""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
4000,3200,1600,8800,0,0,0,0.4545454545454545,0.3636363636363636,0.1818181818181818,4,4,4,4,1,"[""668299740"", ""1763073141"", ""2064029594"", ""3970837787"", ""1235347618"", ""3776945997"", ""968099481""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
8800,4800,1600,15200,1,1,0,0.5789473684210527,0.3157894736842105,0.1052631578947368,4,3,4,4,1,"[""3331811235"", ""2226497419"", ""3077079169"", ""3074274290"", ""3970837787"", ""1235347618"", ""380806748""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
8800,5600,3200,17600,1,1,0,0.5,0.3181818181818182,0.1818181818181818,3,4,4,4,1,"[""3696726732"", ""395867183"", ""2152872419"", ""3077079169"", ""4139877411"", ""334300056"", ""3970837787"", ""2121044373""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
8800,7200,11200,27200,1,1,1,0.3235294117647059,0.2647058823529412,0.4117647058823529,3,4,3,4,1,"[""4104549924"", ""668299740"", ""2152872419"", ""395867183"", ""1763073141"", ""3399065363"", ""2163598980"", ""3074274290"", ""3970837787"", ""1998374645"", ""2121044373"", ""3776945997"", ""343572757""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
13600,4000,9600,27200,1,0,1,0.5,0.1470588235294117,0.3529411764705882,4,4,4,4,1,"[""395867183"", ""2480592370"", ""1763073141"", ""3077079169"", ""2678489038"", ""4139877411"", ""3970837787"", ""1235347618"", ""915014646"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
8800,1600,13600,24000,1,0,1,0.3666666666666666,0.0666666666666666,0.5666666666666667,4,4,4,4,0,"[""4104549924"", ""1763073141"", ""3077079169"", ""2064029594"", ""3696726732"", ""3970837787"", ""915014646"", ""3776945997"", ""2519598785""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
6400,800,800,8000,1,0,0,0.8,0.1,0.1,4,4,4,4,1,"[""395867183"", ""3331811235"", ""2152872419"", ""3399065363"", ""2462046703""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
2400,4000,800,7200,0,0,0,0.3333333333333333,0.5555555555555556,0.1111111111111111,4,4,2,4,1,"[""3331811235"", ""668299740"", ""2163598980"", ""1710079648"", ""3776945997""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
4800,4800,4800,14400,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,3,1,4,1,"[""395867183"", ""4104549924"", ""3977876567"", ""4139877411"", ""334300056"", ""4204808176"", ""2121044373"", ""7409189""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
8000,3200,1600,12800,1,0,0,0.625,0.25,0.125,4,4,4,4,1,"[""668299740"", ""395867183"", ""3077079169"", ""4104549924"", ""2152872419"", ""334300056"", ""7409189""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
1600,4800,16800,23200,0,1,1,0.0689655172413793,0.2068965517241379,0.7241379310344828,4,4,4,4,1,"[""3077079169"", ""668299740"", ""334300056"", ""3970837787"", ""3776945997"", ""2533252781"", ""2519598785"", ""3261353684""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
4000,1600,1600,7200,0,0,0,0.5555555555555556,0.2222222222222222,0.2222222222222222,4,3,4,4,1,"[""395867183"", ""2064029594"", ""3077079169"", ""3970837787"", ""380806748""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
8000,7200,6400,21600,1,1,1,0.3703703703703703,0.3333333333333333,0.2962962962962963,4,4,4,4,1,"[""395867183"", ""668299740"", ""3077079169"", ""4104549924"", ""2152872419"", ""3731635960"", ""334300056"", ""4139877411"", ""2519598785""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
4800,1600,7200,13600,1,0,1,0.3529411764705882,0.1176470588235294,0.5294117647058824,4,3,4,4,1,"[""395867183"", ""4104549924"", ""2064029594"", ""3970837787"", ""1998374645"", ""343572757""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
9600,4000,13600,27200,1,0,1,0.3529411764705882,0.1470588235294117,0.5,4,3,2,4,1,"[""668299740"", ""2064029594"", ""3077079169"", ""2226497419"", ""334300056"", ""2829638276"", ""968099481"", ""1292979587"", ""343572757"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
8000,4800,4800,17600,1,1,1,0.4545454545454545,0.2727272727272727,0.2727272727272727,4,4,4,4,1,"[""2152872419"", ""1763073141"", ""395867183"", ""2407033488"", ""1235347618"", ""334300056"", ""1292979587"", ""380806748""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
8800,4800,10400,24000,1,1,1,0.3666666666666666,0.2,0.4333333333333333,4,2,3,4,1,"[""2064029594"", ""3077079169"", ""2226497419"", ""1235347618"", ""3970837787"", ""3074274290"", ""968099481"", ""2121044373"", ""915014646""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
7200,4800,3200,15200,1,1,0,0.4736842105263157,0.3157894736842105,0.2105263157894736,4,4,4,4,1,"[""3977876567"", ""4104549924"", ""2064029594"", ""3077079169"", ""395867183"", ""4139877411"", ""2829638276"", ""334300056"", ""3261353684""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
2400,3200,1600,7200,0,0,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,4,3,1,4,1,"[""668299740"", ""1763073141"", ""1235347618"", ""3970837787"", ""7409189""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
8000,10400,800,19200,1,1,0,0.4166666666666667,0.5416666666666666,0.0416666666666666,4,4,4,4,1,"[""1763073141"", ""395867183"", ""2152872419"", ""2064029594"", ""4139877411"", ""3970837787"", ""1235347618"", ""1955841979"", ""968099481""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
10400,2400,11200,24000,1,0,1,0.4333333333333333,0.1,0.4666666666666667,4,1,3,4,1,"[""365620721"", ""395867183"", ""2064029594"", ""668299740"", ""4139877411"", ""3074274290"", ""3261353684"", ""3776945997"", ""343572757"", ""968099481""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
4000,3200,2400,9600,0,0,0,0.4166666666666667,0.3333333333333333,0.25,4,4,4,4,1,"[""3077079169"", ""1763073141"", ""2064029594"", ""334300056"", ""3776945997"", ""7409189""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
2400,11200,11200,24800,0,1,1,0.0967741935483871,0.4516129032258064,0.4516129032258064,4,3,4,4,1,"[""668299740"", ""2064029594"", ""2829638276"", ""334300056"", ""951866250"", ""4139877411"", ""2121044373"", ""3005970438"", ""7409189""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
5600,8000,3200,16800,1,1,0,0.3333333333333333,0.4761904761904761,0.1904761904761904,2,4,3,4,0,"[""1763073141"", ""3331811235"", ""2064029594"", ""3077079169"", ""4139877411"", ""2829638276"", ""1955841979"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
9600,6400,1600,17600,1,1,0,0.5454545454545454,0.3636363636363636,0.0909090909090909,4,3,4,4,0,"[""2064029594"", ""395867183"", ""1763073141"", ""4104549924"", ""2152872419"", ""1414025773"", ""334300056"", ""7409189""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
13600,2400,16800,32800,1,0,1,0.4146341463414634,0.073170731707317,0.5121951219512195,4,4,4,4,1,"[""989206714"", ""2152872419"", ""365620721"", ""668299740"", ""3970837787"", ""4139877411"", ""1292979587"", ""2519598785"", ""3577481646"", ""3776945997""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
7200,5600,16000,28800,1,1,1,0.25,0.1944444444444444,0.5555555555555556,4,4,4,4,1,"[""3791587546"", ""395867183"", ""3077079169"", ""1763073141"", ""3970837787"", ""4139877411"", ""334300056"", ""2519598785"", ""787198704"", ""343572757""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
4800,7200,8000,20000,1,1,1,0.24,0.36,0.4,4,4,4,4,1,"[""2064029594"", ""4104549924"", ""1009965641"", ""3077079169"", ""334300056"", ""3074274290"", ""3970837787"", ""4139877411"", ""7409189"", ""915014646""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
10400,9600,8800,28800,1,1,1,0.3611111111111111,0.3333333333333333,0.3055555555555556,4,2,4,4,1,"[""395867183"", ""2739107182"", ""3077079169"", ""3791587546"", ""3331811235"", ""334300056"", ""951866250"", ""2121044373"", ""3261353684"", ""7409189"", ""1998374645""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
8800,800,9600,19200,1,0,1,0.4583333333333333,0.0416666666666666,0.5,4,3,4,4,1,"[""1763073141"", ""4075861416"", ""2678489038"", ""668299740"", ""4139877411"", ""3261353684"", ""787198704"", ""2121044373""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
4000,5600,3200,12800,0,1,0,0.3125,0.4375,0.25,4,3,2,4,1,"[""668299740"", ""3977876567"", ""395867183"", ""1414025773"", ""3970837787"", ""4204808176"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
7200,1600,7200,16000,1,0,1,0.45,0.1,0.45,4,3,4,4,1,"[""2064029594"", ""4104549924"", ""3077079169"", ""2152872419"", ""1644605047"", ""1998374645"", ""343572757""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
16000,2400,4000,22400,1,0,0,0.7142857142857143,0.1071428571428571,0.1785714285714285,4,3,1,4,1,"[""395867183"", ""365620721"", ""1932939246"", ""2152872419"", ""1770441818"", ""4139877411"", ""3970837787"", ""1998374645"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
9600,1600,3200,14400,1,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,4,3,2,4,1,"[""1396247347"", ""4104549924"", ""2064029594"", ""3970837787"", ""2121044373""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
15200,3200,4800,23200,1,0,1,0.6551724137931034,0.1379310344827586,0.2068965517241379,3,4,4,4,1,"[""668299740"", ""1396247347"", ""395867183"", ""3884003354"", ""3270001687"", ""3261353684"", ""2951612397""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
8800,6400,1600,16800,1,1,0,0.5238095238095238,0.3809523809523809,0.0952380952380952,4,4,4,4,1,"[""4104549924"", ""2739107182"", ""3331811235"", ""3077079169"", ""395867183"", ""3270001687"", ""334300056"", ""3776945997"", ""1998374645""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
6400,8800,1600,16800,1,1,0,0.3809523809523809,0.5238095238095238,0.0952380952380952,3,4,3,4,1,"[""393974127"", ""4104549924"", ""395867183"", ""1763073141"", ""2037039379"", ""2829638276"", ""1235347618"", ""7409189""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
4800,2400,4800,12000,1,0,1,0.4,0.2,0.4,4,1,3,4,1,"[""395867183"", ""3077079169"", ""668299740"", ""2064029594"", ""1672893796"", ""112198670"", ""3261353684"", ""7409189""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",0
3200,2400,4000,9600,0,0,0,0.3333333333333333,0.25,0.4166666666666667,4,3,4,4,1,"[""2064029594"", ""1763073141"", ""3970837787"", ""4139877411"", ""754480263"", ""787198704""]","[3452399392, 3452399392, 548943648, 512733154, 3452399392, 3242902780, 3242902780, 3242902780, 3242902780, 548943648, 548943648, 548943648, 512733154, 512733154, 512733154, 3452399392]",1
