spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence
2400,15200,3200,20800,0,1,0,0.11538461538461539,0.7307692307692307,0.15384615384615385,4,4,4,4,0,"[""2064029594"", ""3077079169"", ""3074274290"", ""1250307611"", ""4139877411"", ""3028234315"", ""1150006784"", ""968099481"", ""3776945997""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
2400,3200,6400,12000,0,0,1,0.2,0.26666666666666666,0.5333333333333333,4,4,4,4,0,"[""3077079169"", ""2064029594"", ""2603935618"", ""876563814"", ""3005970438""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
4800,4800,8000,17600,1,1,1,0.2727272727272727,0.2727272727272727,0.45454545454545453,4,2,4,4,0,"[""2064029594"", ""3791587546"", ""3399065363"", ""3074274290"", ""1710079648"", ""2566692615"", ""380806748"", ""2519598785""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
6400,12000,8000,26400,1,1,1,0.24242424242424243,0.45454545454545453,0.30303030303030304,4,2,4,4,1,"[""3791587546"", ""1932939246"", ""2566692615"", ""1710079648"", ""1427630806"", ""1804594021"", ""2519598785"", ""1102081447""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
6400,8800,15200,30400,1,1,1,0.21052631578947367,0.2894736842105263,0.5,4,2,4,4,0,"[""1932939246"", ""3077079169"", ""2064029594"", ""1009965641"", ""3028234315"", ""1644605047"", ""1710079648"", ""3005970438"", ""2519598785"", ""2951612397"", ""968099481""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
1600,4000,4000,9600,0,0,0,0.16666666666666666,0.4166666666666667,0.4166666666666667,4,4,4,4,0,"[""1009965641"", ""3077079169"", ""2829638276"", ""3074274290"", ""2566692615"", ""1998374645"", ""787198704""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
4000,4800,12000,20800,0,1,1,0.19230769230769232,0.23076923076923078,0.5769230769230769,4,3,4,4,0,"[""1763073141"", ""2064029594"", ""3077079169"", ""1804594021"", ""876563814"", ""787198704"", ""2519598785"", ""1998374645"", ""2951612397""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
3200,3200,1600,8000,0,0,0,0.4,0.4,0.2,4,4,4,4,0,"[""2064029594"", ""3077079169"", ""1009965641"", ""1235347618"", ""3074274290"", ""1150006784""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
9600,9600,12800,32000,1,1,1,0.3,0.3,0.4,4,3,4,4,0,"[""1009965641"", ""3077079169"", ""2064029594"", ""1932939246"", ""2108215830"", ""2447176615"", ""1235347618"", ""1427630806"", ""3577481646"", ""2519598785""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
8800,2400,12800,24000,1,0,1,0.36666666666666664,0.1,0.5333333333333333,4,4,3,4,1,"[""3791587546"", ""3077079169"", ""2064029594"", ""1763073141"", ""393974127"", ""2566692615"", ""1710079648"", ""787198704"", ""2061878743"", ""395944548"", ""3261353684""]","[18921423, 18921423, 2351041382, 1963397252, 18921423, 3826390464, 2351041382, 2351041382, 1963397252, 18921423, 2351041382, 1963397252, 1963397252, 3826390464, 3826390464, 3826390464]"
