spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence
2400,6400,4800,13600,0,1,1,0.17647058823529413,0.47058823529411764,0.35294117647058826,4,4,4,4,0,"[""668299740"", ""3403085434"", ""499683006"", ""1414025773"", ""876563814"", ""84321454"", ""3776945997"", ""2462046703"", ""7409189""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
10400,4000,4800,19200,1,0,1,0.5416666666666666,0.20833333333333334,0.25,3,4,4,4,0,"[""668299740"", ""2739107182"", ""3331811235"", ""2064029594"", ""989206714"", ""3970837787"", ""3399065363"", ""3074274290"", ""3776945997"", ""7409189"", ""84321454"", ""968099481""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
4800,11200,3200,19200,1,1,0,0.25,0.5833333333333334,0.16666666666666666,4,4,3,4,1,"[""3331811235"", ""1548066885"", ""3077079169"", ""1763073141"", ""1414025773"", ""3357231760"", ""3970837787"", ""7409189"", ""1998374645"", ""3776945997""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
4800,4000,8000,16800,1,0,1,0.2857142857142857,0.23809523809523808,0.47619047619047616,3,3,4,4,0,"[""1548066885"", ""668299740"", ""1763073141"", ""4104549924"", ""3399065363"", ""3074274290"", ""2603935618"", ""7409189"", ""3919289022""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
5600,4800,8800,19200,1,1,1,0.2916666666666667,0.25,0.4583333333333333,2,3,4,4,1,"[""3077079169"", ""2739107182"", ""4104549924"", ""876563814"", ""2447176615"", ""1644605047"", ""7409189"", ""787198704"", ""1998374645"", ""2717651715""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
9600,4000,3200,16800,1,0,0,0.5714285714285714,0.23809523809523808,0.19047619047619047,4,4,4,4,0,"[""2152872419"", ""1932939246"", ""2739107182"", ""499683006"", ""1672893796"", ""2447176615"", ""84321454"", ""1219329868""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
9600,5600,8000,23200,1,1,1,0.41379310344827586,0.2413793103448276,0.3448275862068966,3,4,3,4,0,"[""2739107182"", ""2064029594"", ""3294954488"", ""2356412290"", ""1710079648"", ""3074274290"", ""1414025773"", ""2717651715"", ""3776945997"", ""968099481"", ""787198704""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
12800,3200,1600,17600,1,0,0,0.7272727272727273,0.18181818181818182,0.09090909090909091,4,4,4,4,0,"[""2064029594"", ""3331811235"", ""2226497419"", ""989206714"", ""3585132399"", ""7409189""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
4800,1600,2400,8800,1,0,0,0.5454545454545454,0.18181818181818182,0.2727272727272727,3,4,4,4,0,"[""1548066885"", ""2064029594"", ""3077079169"", ""395867183"", ""3399065363"", ""3633614685"", ""84321454"", ""1998374645""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
5600,4800,6400,16800,1,1,1,0.3333333333333333,0.2857142857142857,0.38095238095238093,4,4,4,4,0,"[""2152872419"", ""4104549924"", ""3077079169"", ""3074274290"", ""3270001687"", ""787198704"", ""2121044373""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
5600,1600,6400,13600,1,0,1,0.4117647058823529,0.11764705882352941,0.47058823529411764,3,4,4,4,0,"[""2356412290"", ""1548066885"", ""3331811235"", ""4104549924"", ""2603935618"", ""3919289022""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
12800,14400,3200,30400,1,1,0,0.42105263157894735,0.47368421052631576,0.10526315789473684,3,4,3,4,0,"[""2221211450"", ""2152872419"", ""668299740"", ""3077079169"", ""2356412290"", ""951866250"", ""3731635960"", ""499683006"", ""1378931225"", ""787198704""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
13600,4000,4800,22400,1,0,1,0.6071428571428571,0.17857142857142858,0.21428571428571427,3,3,4,4,1,"[""2226497419"", ""668299740"", ""2064029594"", ""3331811235"", ""2739107182"", ""3074274290"", ""3399065363"", ""499683006"", ""968099481"", ""787198704"", ""3776945997""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
8800,1600,12000,22400,1,0,1,0.39285714285714285,0.07142857142857142,0.5357142857142857,3,3,4,4,1,"[""3077079169"", ""3331811235"", ""2226497419"", ""2829638276"", ""3633614685"", ""787198704"", ""968099481"", ""7409189"", ""2519598785""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
4800,8000,1600,14400,1,1,0,0.3333333333333333,0.5555555555555556,0.1111111111111111,4,4,4,4,0,"[""1548066885"", ""2064029594"", ""1763073141"", ""668299740"", ""3970837787"", ""1804594021"", ""1414025773"", ""7409189""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
7200,7200,7200,21600,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,4,3,4,0,"[""3077079169"", ""2739107182"", ""4104549924"", ""2064029594"", ""3731635960"", ""3399065363"", ""3970837787"", ""3074274290"", ""7409189"", ""2717651715"", ""968099481"", ""2971868509""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
2400,7200,8000,17600,0,1,1,0.13636363636363635,0.4090909090909091,0.45454545454545453,4,4,4,4,0,"[""2064029594"", ""3077079169"", ""3399065363"", ""1414025773"", ""876563814"", ""499683006"", ""968099481"", ""3919289022"", ""3776945997""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
6400,3200,1600,11200,1,0,0,0.5714285714285714,0.2857142857142857,0.14285714285714285,3,4,4,4,0,"[""3331811235"", ""668299740"", ""2356412290"", ""4104549924"", ""3077079169"", ""1414025773"", ""7409189""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
11200,4000,4800,20000,1,0,1,0.56,0.2,0.24,3,4,3,4,1,"[""3077079169"", ""3331811235"", ""668299740"", ""1763073141"", ""2226497419"", ""3633614685"", ""112198670"", ""2447176615"", ""7409189"", ""787198704""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
7200,8800,3200,19200,1,1,0,0.375,0.4583333333333333,0.16666666666666666,4,3,4,4,0,"[""3077079169"", ""2064029594"", ""3331811235"", ""3791587546"", ""2829638276"", ""1644605047"", ""1414025773"", ""3731635960"", ""84321454"", ""7409189""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
4800,4800,6400,16000,1,1,1,0.3,0.3,0.4,3,4,4,4,0,"[""3331811235"", ""4104549924"", ""2064029594"", ""1644605047"", ""876563814"", ""2603935618"", ""2519598785""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
17600,8000,1600,27200,1,1,0,0.6470588235294118,0.29411764705882354,0.058823529411764705,4,3,4,4,0,"[""2152872419"", ""3884003354"", ""2226497419"", ""1009965641"", ""668299740"", ""499683006"", ""1955841979"", ""2081037738""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
4000,6400,4000,14400,0,1,0,0.2777777777777778,0.4444444444444444,0.2777777777777778,4,2,4,4,0,"[""4104549924"", ""3077079169"", ""2356412290"", ""1414025773"", ""3731635960"", ""787198704"", ""3776945997""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
4000,8000,5600,17600,0,1,1,0.22727272727272727,0.45454545454545453,0.3181818181818182,4,4,4,3,1,"[""3077079169"", ""2739107182"", ""1414025773"", ""876563814"", ""3731635960"", ""787198704"", ""1102081447"", ""3776945997""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
10400,4000,3200,17600,1,0,0,0.5909090909090909,0.22727272727272727,0.18181818181818182,4,4,4,4,1,"[""2226497419"", ""4104549924"", ""3077079169"", ""3331811235"", ""3731635960"", ""3399065363"", ""1102081447"", ""7409189""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
3200,12800,2400,18400,0,1,0,0.17391304347826086,0.6956521739130435,0.13043478260869565,3,3,3,4,0,"[""4104549924"", ""2356412290"", ""499683006"", ""3970837787"", ""865846625"", ""1414025773"", ""7409189"", ""968099481""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
9600,4800,1600,16000,1,1,0,0.6,0.3,0.1,3,4,4,4,0,"[""668299740"", ""989206714"", ""2152872419"", ""3077079169"", ""2064029594"", ""1414025773"", ""1644605047"", ""7409189""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
9600,4000,2400,16000,1,0,0,0.6,0.25,0.15,3,3,4,4,0,"[""3331811235"", ""365620721"", ""2356412290"", ""1414025773"", ""1710079648"", ""3776945997"", ""84321454""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
9600,1600,7200,18400,1,0,1,0.5217391304347826,0.08695652173913043,0.391304347826087,3,4,4,4,0,"[""2226497419"", ""3077079169"", ""2010028405"", ""2064029594"", ""3970837787"", ""968099481"", ""2519598785""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
7200,3200,10400,20800,1,0,1,0.34615384615384615,0.15384615384615385,0.5,3,2,4,4,0,"[""668299740"", ""1113837674"", ""334300056"", ""84321454"", ""7409189"", ""1998374645"", ""915014646""]","[537527508, 537527508, 2048438176, 1796564033, 537527508, 775377419, 775377419, 775377419, 1796564033, 1796564033, 1796564033, 775377419, 2048438176, 2048438176, 2048438176, 537527508]"
