spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence
8800,12800,11200,32800,1,1,1,0.2682926829268293,0.3902439024390244,0.34146341463414637,4,4,4,3,0,"[""2407033488"", ""1009965641"", ""2480592370"", ""865846625"", ""3731635960"", ""876563814"", ""499683006"", ""1292979587"", ""968099481"", ""3919289022"", ""3776945997""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
1600,12800,9600,24000,0,1,1,0.06666666666666667,0.5333333333333333,0.4,4,4,4,3,1,"[""1009965641"", ""2010028405"", ""876563814"", ""3731635960"", ""865846625"", ""499683006"", ""3919289022"", ""1292979587""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
3200,6400,15200,24800,0,1,1,0.12903225806451613,0.25806451612903225,0.6129032258064516,4,4,4,3,0,"[""3862866912"", ""2064029594"", ""1009965641"", ""3357231760"", ""968099481"", ""84321454"", ""2519598785"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
4000,1600,8000,13600,0,0,1,0.29411764705882354,0.11764705882352941,0.5882352941176471,4,4,4,3,0,"[""3077079169"", ""709540378"", ""876563814"", ""3919289022"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
12800,10400,800,24000,1,1,0,0.5333333333333333,0.43333333333333335,0.03333333333333333,4,4,4,3,0,"[""2480592370"", ""4104549924"", ""1770441818"", ""709540378"", ""876563814"", ""865846625"", ""3399065363"", ""2447176615"", ""2462046703""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
11200,6400,10400,28000,1,1,1,0.4,0.22857142857142856,0.37142857142857144,4,4,4,3,0,"[""2480592370"", ""709540378"", ""4104549924"", ""1427630806"", ""968099481"", ""1813726886"", ""3919289022"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
8800,12800,6400,28000,1,1,1,0.3142857142857143,0.45714285714285713,0.22857142857142856,4,4,4,4,0,"[""668299740"", ""2064029594"", ""2226497419"", ""865846625"", ""1644605047"", ""3731635960"", ""2447176615"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
11200,2400,9600,23200,1,0,1,0.4827586206896552,0.10344827586206896,0.41379310344827586,4,4,4,3,0,"[""2480592370"", ""393974127"", ""709540378"", ""3633614685"", ""876563814"", ""1292979587"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
5600,2400,2400,10400,1,0,0,0.5384615384615384,0.23076923076923078,0.23076923076923078,4,4,4,4,0,"[""1763073141"", ""1009965641"", ""2407033488"", ""3977876567"", ""876563814"", ""3633614685"", ""3776945997"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
4800,16000,4000,24800,1,1,0,0.1935483870967742,0.6451612903225806,0.16129032258064516,4,4,4,4,0,"[""709540378"", ""3077079169"", ""1009965641"", ""865846625"", ""3731635960"", ""951866250"", ""84321454"", ""7409189"", ""968099481""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
8000,17600,2400,28000,1,1,0,0.2857142857142857,0.6285714285714286,0.08571428571428572,4,4,3,3,1,"[""2221211450"", ""2407033488"", ""951866250"", ""2037039379"", ""3731635960"", ""499683006"", ""84321454"", ""968099481""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
7200,4800,10400,22400,1,1,1,0.32142857142857145,0.21428571428571427,0.4642857142857143,4,4,4,3,0,"[""668299740"", ""1009965641"", ""2064029594"", ""709540378"", ""3077079169"", ""499683006"", ""3731635960"", ""3919289022"", ""1292979587"", ""968099481""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
4800,4000,5600,14400,1,0,1,0.3333333333333333,0.2777777777777778,0.3888888888888889,4,4,4,4,0,"[""709540378"", ""2064029594"", ""3731635960"", ""1672893796"", ""968099481"", ""1292979587"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
5600,12800,2400,20800,1,1,0,0.2692307692307692,0.6153846153846154,0.11538461538461539,4,4,4,4,1,"[""1763073141"", ""811521119"", ""1009965641"", ""1282141666"", ""951866250"", ""2462046703"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
4000,4000,8000,16000,0,0,1,0.25,0.25,0.5,3,1,1,1,0,"[""4104549924"", ""1763073141"", ""1009965641"", ""3731635960"", ""2829638276"", ""3261353684"", ""1292979587"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
7200,6400,16000,29600,1,1,1,0.24324324324324326,0.21621621621621623,0.5405405405405406,4,4,4,4,0,"[""2480592370"", ""3077079169"", ""865846625"", ""84321454"", ""2519598785"", ""7409189"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
20800,10400,7200,38400,1,1,1,0.5416666666666666,0.2708333333333333,0.1875,4,4,4,4,0,"[""4104549924"", ""2480592370"", ""2221211450"", ""2226497419"", ""876563814"", ""2447176615"", ""865846625"", ""2829638276"", ""84321454"", ""1292979587"", ""968099481"", ""2971868509""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
13600,12000,9600,35200,1,1,1,0.38636363636363635,0.3409090909090909,0.2727272727272727,4,4,4,4,0,"[""1763073141"", ""2226497419"", ""4104549924"", ""709540378"", ""668299740"", ""3270001687"", ""1644605047"", ""3633614685"", ""3361811174"", ""3919289022"", ""2951612397"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
5600,8000,8000,21600,1,1,1,0.25925925925925924,0.37037037037037035,0.37037037037037035,4,4,4,4,0,"[""1009965641"", ""709540378"", ""4104549924"", ""1414025773"", ""3585132399"", ""2447176615"", ""3919289022"", ""2971868509""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
8000,9600,4800,22400,1,1,1,0.35714285714285715,0.42857142857142855,0.21428571428571427,4,4,3,4,0,"[""4104549924"", ""2480592370"", ""3731635960"", ""865846625"", ""1292979587"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
6400,7200,8000,21600,1,1,1,0.2962962962962963,0.3333333333333333,0.37037037037037035,4,4,4,3,1,"[""2407033488"", ""381961617"", ""1763073141"", ""3077079169"", ""1009965641"", ""1644605047"", ""876563814"", ""3731635960"", ""3633614685"", ""84321454"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
7200,7200,9600,24000,1,1,1,0.3,0.3,0.4,4,4,4,4,1,"[""3077079169"", ""709540378"", ""4104549924"", ""2407033488"", ""2829638276"", ""865846625"", ""7409189"", ""84321454"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
13600,7200,10400,31200,1,1,1,0.4358974358974359,0.23076923076923078,0.3333333333333333,4,4,4,4,1,"[""4075861416"", ""2407033488"", ""668299740"", ""381961617"", ""2226497419"", ""876563814"", ""3731635960"", ""499683006"", ""3633614685"", ""3919289022"", ""2971868509"", ""2462046703"", ""7409189""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
8000,800,1600,10400,1,0,0,0.7692307692307693,0.07692307692307693,0.15384615384615385,4,4,2,3,1,"[""1770441818"", ""2480592370"", ""2829638276"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
18400,5600,6400,30400,1,1,1,0.6052631578947368,0.18421052631578946,0.21052631578947367,4,4,4,4,1,"[""811521119"", ""1009965641"", ""2480592370"", ""4104549924"", ""2226497419"", ""2829638276"", ""499683006"", ""3731635960"", ""2519598785""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
9600,800,4800,15200,1,0,1,0.631578947368421,0.05263157894736842,0.3157894736842105,4,4,3,3,0,"[""710436191"", ""4104549924"", ""1763073141"", ""3633614685"", ""1292979587"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
15200,12800,12000,40000,1,1,1,0.38,0.32,0.3,4,4,4,4,1,"[""1009965641"", ""2221211450"", ""2480592370"", ""2407033488"", ""865846625"", ""2037039379"", ""968099481"", ""84321454"", ""1292979587"", ""2519598785""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
6400,9600,4800,20800,1,1,1,0.3076923076923077,0.46153846153846156,0.23076923076923078,4,4,3,3,1,"[""1763073141"", ""811521119"", ""2407033488"", ""951866250"", ""499683006"", ""1644605047"", ""84321454"", ""1292979587""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
8800,1600,12000,22400,1,0,1,0.39285714285714285,0.07142857142857142,0.5357142857142857,4,4,4,3,0,"[""2480592370"", ""2407033488"", ""1009965641"", ""2447176615"", ""968099481"", ""1292979587"", ""3919289022"", ""2971868509""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
9600,11200,15200,36000,1,1,1,0.26666666666666666,0.3111111111111111,0.4222222222222222,4,4,4,4,0,"[""2480592370"", ""1009965641"", ""3077079169"", ""1763073141"", ""865846625"", ""499683006"", ""3731635960"", ""84321454"", ""968099481"", ""915014646"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
1600,14400,6400,22400,0,1,1,0.07142857142857142,0.6428571428571429,0.2857142857142857,4,4,4,4,1,"[""3077079169"", ""1009965641"", ""2566692615"", ""865846625"", ""1282141666"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
10400,8800,17600,36800,1,1,1,0.2826086956521739,0.2391304347826087,0.4782608695652174,4,4,4,3,0,"[""1009965641"", ""2463960640"", ""2480592370"", ""1414025773"", ""2829638276"", ""334300056"", ""876563814"", ""84321454"", ""3919289022"", ""1292979587"", ""2519598785""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
7200,10400,12800,30400,1,1,1,0.23684210526315788,0.34210526315789475,0.42105263157894735,4,4,4,3,0,"[""709540378"", ""1763073141"", ""1144549437"", ""668299740"", ""1644605047"", ""1710079648"", ""865846625"", ""876563814"", ""3919289022"", ""7409189"", ""84321454"", ""1292979587""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
6400,7200,12000,25600,1,1,1,0.25,0.28125,0.46875,4,4,4,4,0,"[""668299740"", ""811521119"", ""3077079169"", ""2356412290"", ""2829638276"", ""3361811174"", ""7409189"", ""968099481"", ""1292979587"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
18400,1600,12000,32000,1,0,1,0.575,0.05,0.375,4,4,4,4,0,"[""2480592370"", ""3077079169"", ""1770441818"", ""4053935515"", ""2221211450"", ""1047818222"", ""1292979587"", ""84321454"", ""968099481"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
4800,3200,6400,14400,1,0,1,0.3333333333333333,0.2222222222222222,0.4444444444444444,4,4,4,4,0,"[""1009965641"", ""811521119"", ""668299740"", ""3731635960"", ""380806748"", ""1292979587"", ""7409189""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
14400,8000,9600,32000,1,1,1,0.45,0.25,0.3,4,3,2,3,1,"[""2480592370"", ""2226497419"", ""4104549924"", ""1710079648"", ""3633614685"", ""3731635960"", ""3585132399"", ""3919289022"", ""2971868509"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
12000,4800,1600,18400,1,1,0,0.6521739130434783,0.2608695652173913,0.08695652173913043,4,4,4,4,0,"[""2064029594"", ""2407033488"", ""4104549924"", ""1009965641"", ""2480592370"", ""3585132399"", ""1235347618"", ""7409189""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
3200,10400,6400,20000,0,1,1,0.16,0.52,0.32,4,4,4,4,0,"[""1763073141"", ""4104549924"", ""3970837787"", ""1644605047"", ""3633614685"", ""865846625"", ""1292979587"", ""3261353684""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
8000,6400,3200,17600,1,1,0,0.45454545454545453,0.36363636363636365,0.18181818181818182,4,4,4,4,0,"[""668299740"", ""1009965641"", ""710436191"", ""3399065363"", ""3633614685"", ""3731635960"", ""2447176615"", ""7409189"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
5600,14400,8000,28000,1,1,1,0.2,0.5142857142857142,0.2857142857142857,4,4,3,4,0,"[""3077079169"", ""381961617"", ""2010028405"", ""2407033488"", ""668299740"", ""3731635960"", ""3361811174"", ""876563814"", ""1414025773"", ""3919289022"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
10400,8000,7200,25600,1,1,1,0.40625,0.3125,0.28125,4,4,4,4,0,"[""1009965641"", ""3696726732"", ""710436191"", ""865846625"", ""1047818222"", ""3776945997"", ""3919289022""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
8000,14400,4000,26400,1,1,0,0.30303030303030304,0.5454545454545454,0.15151515151515152,4,4,4,4,1,"[""1763073141"", ""709540378"", ""2064029594"", ""4104549924"", ""2447176615"", ""1414025773"", ""3731635960"", ""2037039379"", ""84321454"", ""968099481"", ""7409189""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
10400,3200,8800,22400,1,0,1,0.4642857142857143,0.14285714285714285,0.39285714285714285,4,4,4,3,0,"[""1763073141"", ""2226497419"", ""1009965641"", ""4104549924"", ""3585132399"", ""84321454"", ""3919289022"", ""968099481""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
16000,1600,2400,20000,1,0,0,0.8,0.08,0.12,4,4,3,3,1,"[""2064029594"", ""2480592370"", ""2221211450"", ""2407033488"", ""876563814"", ""968099481"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
8000,2400,12000,22400,1,0,1,0.35714285714285715,0.10714285714285714,0.5357142857142857,4,4,4,4,1,"[""2064029594"", ""2480592370"", ""3633614685"", ""1644605047"", ""3919289022"", ""2081037738"", ""3776945997"", ""1292979587""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
6400,4800,10400,21600,1,1,1,0.2962962962962963,0.2222222222222222,0.48148148148148145,4,4,4,4,0,"[""2064029594"", ""709540378"", ""2407033488"", ""2163598980"", ""1644605047"", ""7409189"", ""3919289022"", ""84321454"", ""968099481""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
12800,2400,7200,22400,1,0,1,0.5714285714285714,0.10714285714285714,0.32142857142857145,4,4,4,4,0,"[""2064029594"", ""1009965641"", ""668299740"", ""709540378"", ""1113837674"", ""499683006"", ""3399065363"", ""343572757"", ""968099481""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
4800,8000,10400,23200,1,1,1,0.20689655172413793,0.3448275862068966,0.4482758620689655,4,4,4,3,0,"[""381961617"", ""709540378"", ""112198670"", ""2037039379"", ""968099481"", ""2971868509"", ""3919289022"", ""84321454""]","[1999680326, 1999680326, 4147641675, 1842576017, 1999680326, 2981692841, 2981692841, 1999680326, 1842576017, 1842576017, 4147641675, 1842576017, 4147641675, 2981692841, 4147641675, 2981692841]"
