spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence
4000,8000,5600,17600,0,1,1,0.22727272727272727,0.45454545454545453,0.3181818181818182,4,4,4,4,0,"[""2010028405"", ""4053935515"", ""3399065363"", ""334300056"", ""4139877411"", ""3731635960"", ""84321454"", ""1193964439"", ""968099481""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
13600,8800,12000,34400,1,1,1,0.3953488372093023,0.2558139534883721,0.3488372093023256,4,4,4,4,0,"[""2221211450"", ""4053935515"", ""2010028405"", ""1763073141"", ""393974127"", ""3140772621"", ""3731635960"", ""1644605047"", ""4139877411"", ""3776945997"", ""2519598785"", ""380806748"", ""1193964439""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
14400,1600,6400,22400,1,0,1,0.6428571428571429,0.07142857142857142,0.2857142857142857,4,4,3,4,0,"[""3791587546"", ""3884003354"", ""4053935515"", ""1770441818"", ""1644605047"", ""343572757""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
5600,11200,1600,18400,1,1,0,0.30434782608695654,0.6086956521739131,0.08695652173913043,4,4,4,4,0,"[""2010028405"", ""1763073141"", ""3791587546"", ""4139877411"", ""3399065363"", ""1282141666"", ""3270001687"", ""968099481"", ""754480263""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
8800,800,4000,13600,1,0,0,0.6470588235294118,0.058823529411764705,0.29411764705882354,4,3,3,4,0,"[""1342610602"", ""393974127"", ""4053935515"", ""3696726732"", ""3399065363"", ""1193964439"", ""1998374645""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
10400,10400,8800,29600,1,1,1,0.35135135135135137,0.35135135135135137,0.2972972972972973,4,4,3,4,0,"[""395867183"", ""3791587546"", ""2010028405"", ""4053935515"", ""1770441818"", ""2829638276"", ""1282141666"", ""334300056"", ""968099481"", ""380806748"", ""3577481646""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
12000,1600,8000,21600,1,0,1,0.5555555555555556,0.07407407407407407,0.37037037037037035,4,3,4,4,0,"[""1763073141"", ""3696726732"", ""2010028405"", ""4053935515"", ""1932939246"", ""2059712766"", ""343572757"", ""7409189""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
9600,6400,7200,23200,1,1,1,0.41379310344827586,0.27586206896551724,0.3103448275862069,4,3,4,4,0,"[""3862866912"", ""2010028405"", ""395867183"", ""4053935515"", ""3696726732"", ""1282141666"", ""1998374645"", ""915014646""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
7200,800,6400,14400,1,0,1,0.5,0.05555555555555555,0.4444444444444444,4,4,2,3,0,"[""4053935515"", ""3791587546"", ""1009965641"", ""4139877411"", ""2121044373"", ""1193964439""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
8800,4800,800,14400,1,1,0,0.6111111111111112,0.3333333333333333,0.05555555555555555,4,4,2,2,0,"[""395867183"", ""4053935515"", ""2010028405"", ""1763073141"", ""3331811235"", ""4139877411"", ""3731635960"", ""3399065363"", ""968099481""]","[519124136, 519124136, 3561817145, 2670099061, 519124136, 397010810, 519124136, 3561817145, 3561817145, 2670099061, 3561817145, 397010810, 397010810, 397010810, 2670099061, 2670099061]"
