spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence
15200,3200,12000,30400,1,0,1,0.5,0.10526315789473684,0.39473684210526316,4,4,4,4,0,"[""1414319208"", ""2221211450"", ""3791587546"", ""393974127"", ""1009965641"", ""1235347618"", ""2447176615"", ""84321454"", ""968099481"", ""1254091416"", ""3919289022""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
6400,9600,11200,27200,1,1,1,0.23529411764705882,0.35294117647058826,0.4117647058823529,4,4,4,4,0,"[""3977876567"", ""393974127"", ""3791587546"", ""4139877411"", ""3491236900"", ""3399065363"", ""2603935618"", ""2717651715"", ""84321454"", ""1292979587"", ""1193964439""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
15200,4800,1600,21600,1,1,0,0.7037037037037037,0.2222222222222222,0.07407407407407407,4,4,4,4,0,"[""2064029594"", ""3077079169"", ""1113837674"", ""709540378"", ""2095565695"", ""2163598980"", ""1235347618"", ""968099481"", ""754480263""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
5600,14400,12000,32000,1,1,1,0.175,0.45,0.375,4,4,4,3,0,"[""3077079169"", ""1414319208"", ""3977876567"", ""2407781327"", ""1250307611"", ""2447176615"", ""3919289022"", ""1292979587"", ""2951612397"", ""968099481""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
1600,8800,9600,20000,0,1,1,0.08,0.44,0.48,4,4,4,4,0,"[""1009965641"", ""3077079169"", ""3633614685"", ""865846625"", ""2447176615"", ""1813726886"", ""84321454"", ""3919289022""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
4800,1600,8000,14400,1,0,1,0.3333333333333333,0.1111111111111111,0.5555555555555556,4,4,4,4,0,"[""3977876567"", ""3791587546"", ""3399065363"", ""4139877411"", ""84321454"", ""1292979587"", ""2717651715""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
4800,4000,6400,15200,1,0,1,0.3157894736842105,0.2631578947368421,0.42105263157894735,4,4,4,4,0,"[""2678489038"", ""2064029594"", ""2447176615"", ""3399065363"", ""1644605047"", ""3919289022""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
7200,6400,14400,28000,1,1,1,0.2571428571428571,0.22857142857142856,0.5142857142857142,4,4,4,4,0,"[""393974127"", ""3077079169"", ""2064029594"", ""3791587546"", ""1250307611"", ""3919289022"", ""2519598785"", ""84321454""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
9600,2400,12000,24000,1,0,1,0.4,0.1,0.5,4,4,4,4,1,"[""709540378"", ""3977876567"", ""2064029594"", ""1414319208"", ""3399065363"", ""2447176615"", ""2717651715"", ""1150006784"", ""968099481"", ""3919289022""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
8800,1600,5600,16000,1,0,1,0.55,0.1,0.35,4,4,3,4,0,"[""3977876567"", ""393974127"", ""3791587546"", ""3077079169"", ""2064029594"", ""499683006"", ""968099481"", ""3261353684"", ""380806748""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
6400,2400,1600,10400,1,0,0,0.6153846153846154,0.23076923076923078,0.15384615384615385,4,4,4,4,0,"[""1414319208"", ""3977876567"", ""3403085434"", ""499683006"", ""4139877411"", ""84321454""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
6400,6400,3200,16000,1,1,0,0.4,0.4,0.2,4,4,4,4,0,"[""393974127"", ""4104549924"", ""3077079169"", ""3977876567"", ""668299740"", ""951866250"", ""2717651715""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
2400,11200,11200,24800,0,1,1,0.0967741935483871,0.45161290322580644,0.45161290322580644,4,4,3,3,0,"[""3077079169"", ""393974127"", ""112198670"", ""499683006"", ""2447176615"", ""3491236900"", ""3919289022"", ""84321454"", ""2951612397"", ""1813726886""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
4800,8000,3200,16000,1,1,0,0.3,0.5,0.2,4,4,4,3,0,"[""3791587546"", ""393974127"", ""805079544"", ""2407781327"", ""2121044373""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
4000,9600,11200,24800,0,1,1,0.16129032258064516,0.3870967741935484,0.45161290322580644,4,3,4,1,0,"[""709540378"", ""3077079169"", ""1055679805"", ""1235347618"", ""3399065363"", ""4139877411"", ""84321454"", ""1292979587"", ""3919289022""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
7200,4000,12800,24000,1,0,1,0.3,0.16666666666666666,0.5333333333333333,4,3,4,3,0,"[""989206714"", ""393974127"", ""1009965641"", ""3977876567"", ""3399065363"", ""2447176615"", ""499683006"", ""3919289022"", ""493591231""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
12000,8800,12000,32800,1,1,1,0.36585365853658536,0.2682926829268293,0.36585365853658536,4,4,4,3,0,"[""3077079169"", ""3977876567"", ""709540378"", ""2221211450"", ""1710079648"", ""2407781327"", ""499683006"", ""84321454"", ""493591231"", ""968099481"", ""1292979587""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
2400,12800,8000,23200,0,1,1,0.10344827586206896,0.5517241379310345,0.3448275862068966,4,4,2,3,0,"[""2064029594"", ""1009965641"", ""1235347618"", ""499683006"", ""2163598980"", ""2407781327"", ""84321454"", ""1292979587"", ""3261353684""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
9600,5600,12800,28000,1,1,1,0.34285714285714286,0.2,0.45714285714285713,4,2,4,3,0,"[""1414319208"", ""3696726732"", ""2407033488"", ""2064029594"", ""2447176615"", ""1378931225"", ""3399065363"", ""3919289022"", ""1193964439"", ""1254091416""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
20800,15200,1600,37600,1,1,0,0.5531914893617021,0.40425531914893614,0.0425531914893617,4,3,4,3,0,"[""1414319208"", ""3791587546"", ""2221211450"", ""393974127"", ""3884003354"", ""1235347618"", ""1250307611"", ""1055679805"", ""3399065363"", ""7409189""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
9600,6400,7200,23200,1,1,1,0.41379310344827586,0.27586206896551724,0.3103448275862069,4,3,4,4,0,"[""2064029594"", ""709540378"", ""2678489038"", ""393974127"", ""1414025773"", ""4139877411"", ""3399065363"", ""1235347618"", ""1813726886"", ""968099481"", ""1292979587"", ""7409189""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
14400,11200,8800,34400,1,1,1,0.4186046511627907,0.32558139534883723,0.2558139534883721,4,2,4,3,0,"[""2221211450"", ""989206714"", ""3791587546"", ""3977876567"", ""3633614685"", ""4139877411"", ""951866250"", ""2163598980"", ""968099481"", ""84321454"", ""2519598785""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
5600,3200,6400,15200,1,0,1,0.3684210526315789,0.21052631578947367,0.42105263157894735,4,4,4,2,0,"[""709540378"", ""1009965641"", ""3977876567"", ""499683006"", ""1235347618"", ""1152158042""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
8800,4800,11200,24800,1,1,1,0.3548387096774194,0.1935483870967742,0.45161290322580644,4,3,4,4,0,"[""2221211450"", ""393974127"", ""1009965641"", ""2447176615"", ""2829638276"", ""3399065363"", ""499683006"", ""968099481"", ""1292979587"", ""754480263"", ""3919289022""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
14400,15200,10400,40000,1,1,1,0.36,0.38,0.26,4,4,4,4,0,"[""3791587546"", ""2221211450"", ""3977876567"", ""2678489038"", ""3633614685"", ""1250307611"", ""2407781327"", ""2447176615"", ""968099481"", ""3919289022"", ""1292979587""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
1600,4000,3200,8800,0,0,0,0.18181818181818182,0.45454545454545453,0.36363636363636365,4,4,4,4,0,"[""1548066885"", ""1009965641"", ""4139877411"", ""2163598980"", ""619484391""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
9600,6400,14400,30400,1,1,1,0.3157894736842105,0.21052631578947367,0.47368421052631576,4,4,4,4,0,"[""1342610602"", ""3077079169"", ""3977876567"", ""2221211450"", ""2407781327"", ""3919289022"", ""1813726886"", ""2717651715"", ""1292979587""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
12000,800,1600,14400,1,0,0,0.8333333333333334,0.05555555555555555,0.1111111111111111,4,4,4,4,0,"[""3077079169"", ""2064029594"", ""2407033488"", ""3977876567"", ""3884003354"", ""3399065363"", ""2462046703"", ""754480263""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
9600,6400,1600,17600,1,1,0,0.5454545454545454,0.36363636363636365,0.09090909090909091,4,4,4,4,0,"[""3403085434"", ""2221211450"", ""3977876567"", ""2407781327"", ""968099481"", ""2922054143""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
8800,4800,3200,16800,1,1,0,0.5238095238095238,0.2857142857142857,0.19047619047619047,4,4,4,3,0,"[""2407033488"", ""3791587546"", ""3977876567"", ""393974127"", ""2010028405"", ""499683006"", ""2829638276"", ""3399065363"", ""3970837787"", ""2061878743""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
7200,1600,12000,20800,1,0,1,0.34615384615384615,0.07692307692307693,0.5769230769230769,4,4,2,4,0,"[""1009965641"", ""2678489038"", ""3791587546"", ""112198670"", ""1292979587"", ""84321454"", ""968099481"", ""3919289022""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
8800,5600,4000,18400,1,1,0,0.4782608695652174,0.30434782608695654,0.21739130434782608,4,4,4,4,0,"[""1009965641"", ""3791587546"", ""1770441818"", ""1414319208"", ""1710079648"", ""1235347618"", ""3731635960"", ""84321454"", ""754480263"", ""2951612397""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
11200,6400,4800,22400,1,1,1,0.5,0.2857142857142857,0.21428571428571427,4,4,4,4,0,"[""1414319208"", ""2064029594"", ""709540378"", ""2678489038"", ""4139877411"", ""3140772621"", ""2447176615"", ""1672893796"", ""1193964439"", ""84321454""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
11200,1600,4800,17600,1,0,1,0.6363636363636364,0.09090909090909091,0.2727272727272727,4,4,4,4,0,"[""393974127"", ""1009965641"", ""2064029594"", ""3077079169"", ""2221211450"", ""4139877411"", ""3399065363"", ""1292979587"", ""84321454""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
11200,800,3200,15200,1,0,0,0.7368421052631579,0.05263157894736842,0.21052631578947367,4,4,4,3,0,"[""1414319208"", ""3977876567"", ""2221211450"", ""3399065363"", ""1292979587""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
10400,1600,4000,16000,1,0,0,0.65,0.1,0.25,4,3,4,4,0,"[""1009965641"", ""1414319208"", ""709540378"", ""3791587546"", ""2447176615"", ""2717651715"", ""968099481""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
9600,4800,10400,24800,1,1,1,0.3870967741935484,0.1935483870967742,0.41935483870967744,4,3,4,4,0,"[""3077079169"", ""3791587546"", ""3977876567"", ""3696726732"", ""1009965641"", ""2447176615"", ""499683006"", ""2829638276"", ""4139877411"", ""968099481"", ""84321454"", ""3919289022"", ""380806748""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
12800,1600,800,15200,1,0,0,0.8421052631578947,0.10526315789473684,0.05263157894736842,4,4,4,4,0,"[""393974127"", ""2064029594"", ""2221211450"", ""1414319208"", ""499683006"", ""968099481""]","[2656490109, 2656490109, 2751689917, 1656913918, 2656490109, 2702908623, 2656490109, 1656913918, 1656913918, 1656913918, 2751689917, 2702908623, 2702908623, 2702908623, 2751689917, 2751689917]"
